"country_name","sub_country_name","set_description","set_text","set_designer","set_start_year","set_start_month","set_start_day","set_end_year","set_end_month","set_end_day","set_perf_info","set_type_number","set_watermark_number","sg_number","stamp_prefix","stamp_sg_number","stamp_pre_suffix","stamp_suffix","stamp_description","variety_description","stamp_issue_price","stamp_type_number","stamp_unused","stamp_used","variety_flag"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","113 a.","NULL","113","NULL","a.","brownish bistre (A)","Type B (shades) (1.1.69)","10c.","NULL","375.00","8.50","V"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","113","NULL","113","NULL","NULL","brownish bistre (A)","NULL","10c.","NULL","750.00","17.00","S"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","114 a.","NULL","114","NULL","a.","blue (A) (4.4.67)","Imperf (used on cover) (1869)","20c.","NULL","-0.01","27000.00","V"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","114","NULL","114","NULL","NULL","blue (A) (4.4.67)","NULL","20c.","NULL","450.00","2.75","S"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","115 a.","NULL","115","NULL","a.","deep blue (A)","Type B (shades) (2.8.68)","20c.","NULL","350.00","2.40","V"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","115","NULL","115","NULL","NULL","deep blue (A)","NULL","20c.","NULL","500.00","3.50","S"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","116","NULL","116","NULL","NULL","brown (4.4.67)","NULL","30c.","NULL","1300.00","24.00","S"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","117","NULL","117","NULL","NULL","deep brown","NULL","30c.","NULL","1900.00","60.00","S"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","119","NULL","119","NULL","NULL","orange (8.68)","NULL","40c.","NULL","1700.00","13.00","S"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","120","NULL","120","NULL","NULL","pale orange","NULL","40c.","NULL","1400.00","14.50","S"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","121","NULL","121","NULL","NULL","bright rose (2.68)","NULL","80c.","NULL","1700.00","42.00","S"
"France","NULL","Laureated types.","All values except the 1c. and 30c. may be found bisected and used for half their value (1870–71). The 80c. is found quartered and used as 20c. These only have a value on letter or piece.[gap]","(Die eng Albert Barre)","1863","NULL","NULL","1870","NULL","NULL","P 14×13½.","NULL","NULL","122","NULL","122","NULL","NULL","pale rose","NULL","80c.","NULL","1600.00","32.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","122a","NULL","122","a","NULL","blue (one variety)","NULL","20c.","5","NULL","600.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","122b","NULL","122","b","NULL","blue (3 vars) From","NULL","20c.","5","NULL","650.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","122c","NULL","122","c","NULL","blue (3 vars) From","NULL","20c.","5","NULL","650.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","122d","NULL","122","d","NULL","blue (1var)","NULL","20c.","5","NULL","500.00","S"
"France","NULL","NULL","On a new plate used from 1869 position 25 in the right-hand pane was inverted.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","123","NULL","123","NULL","NULL","grey (1869)","NULL","4c.","4","35000.00","20000.00","S"
"France","NULL","NULL","These imperf varieties were issued by favour to Baron de Rothschild for his private use.[gap]No. 114a is an imperf variety of the normal issue and differs slightly from No. 127 in shade.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","124","NULL","124","NULL","NULL","red-brown","NULL","2c.","4","400.00","NULL","S"
"France","NULL","NULL","These imperf varieties were issued by favour to Baron de Rothschild for his private use.[gap]No. 114a is an imperf variety of the normal issue and differs slightly from No. 127 in shade.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","125","NULL","125","NULL","NULL","grey","NULL","4c.","NULL","300.00","NULL","S"
"France","NULL","NULL","These imperf varieties were issued by favour to Baron de Rothschild for his private use.[gap]No. 114a is an imperf variety of the normal issue and differs slightly from No. 127 in shade.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","126","NULL","126","NULL","NULL","bistre","NULL","10c.","5","300.00","NULL","S"
"France","NULL","NULL","These imperf varieties were issued by favour to Baron de Rothschild for his private use.[gap]No. 114a is an imperf variety of the normal issue and differs slightly from No. 127 in shade.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","127","NULL","127","NULL","NULL","blue","NULL","20c.","NULL","500.00","NULL","S"
"France","NULL","NULL","These imperf varieties were issued by favour to Baron de Rothschild for his private use.[gap]No. 114a is an imperf variety of the normal issue and differs slightly from No. 127 in shade.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","128","NULL","128","NULL","NULL","brown","NULL","30c.","NULL","375.00","NULL","S"
"France","NULL","NULL","These imperf varieties were issued by favour to Baron de Rothschild for his private use.[gap]No. 114a is an imperf variety of the normal issue and differs slightly from No. 127 in shade.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","129","NULL","129","NULL","NULL","orange","NULL","40c.","NULL","375.00","NULL","S"
"France","NULL","NULL","These imperf varieties were issued by favour to Baron de Rothschild for his private use.[gap]No. 114a is an imperf variety of the normal issue and differs slightly from No. 127 in shade.[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","130","NULL","130","NULL","NULL","rose","NULL","80c.","NULL","800.00","NULL","S"
"France","NULL","NEWSPAPER. With or without gum.","NULL","(Eng M. Oudiné)","1868","Dec","19","1869","NULL","NULL","NULL","NULL","NULL","J131","J","131","NULL","NULL","mauve","NULL","2c.","J6","400.00","100.00","S"
"France","NULL","NEWSPAPER. With or without gum.","NULL","(Eng M. Oudiné)","1868","Dec","19","1869","NULL","NULL","NULL","NULL","NULL","J132","J","132","NULL","NULL","blue","NULL","2c.","NULL","800.00","425.00","S"
"France","NULL","NULL","These stamps represented a fiscal and postal charge combined. The 5c. were for the Department of the Seine and Oise, and the 2c. for all the other Departments.[gap]The following stamps of Type J 6 were prepared, but not issued:—[gap]Imperf P 12½[gap]2c. rose . . . . . . . . £1800 †[gap]5c. lilac . . . . . . . . £25000 †[gap]5c. blue . . £12000[gap]5c. rose . . . . . . . . . .£12000[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","J133","J","133","NULL","NULL","mauve","NULL","2c.","J6","70.00","30.00","S"
"France","NULL","NULL","These stamps represented a fiscal and postal charge combined. The 5c. were for the Department of the Seine and Oise, and the 2c. for all the other Departments.[gap]The following stamps of Type J 6 were prepared, but not issued:—[gap]Imperf P 12½[gap]2c. rose . . . . . . . . £1800 †[gap]5c. lilac . . . . . . . . £25000 †[gap]5c. blue . . £12000[gap]5c. rose . . . . . . . . . .£12000[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","J134","J","134","NULL","NULL","blue","NULL","2c.","NULL","100.00","48.00","S"
"France","NULL","NULL","These stamps represented a fiscal and postal charge combined. The 5c. were for the Department of the Seine and Oise, and the 2c. for all the other Departments.[gap]The following stamps of Type J 6 were prepared, but not issued:—[gap]Imperf P 12½[gap]2c. rose . . . . . . . . £1800 †[gap]5c. lilac . . . . . . . . £25000 †[gap]5c. blue . . £12000[gap]5c. rose . . . . . . . . . .£12000[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","J135","J","135","NULL","NULL","rose","NULL","2c.","NULL","350.00","140.00","S"
"France","NULL","NULL","These stamps represented a fiscal and postal charge combined. The 5c. were for the Department of the Seine and Oise, and the 2c. for all the other Departments.[gap]The following stamps of Type J 6 were prepared, but not issued:—[gap]Imperf P 12½[gap]2c. rose . . . . . . . . £1800 †[gap]5c. lilac . . . . . . . . £25000 †[gap]5c. blue . . £12000[gap]5c. rose . . . . . . . . . .£12000[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","J136","J","136","NULL","NULL","mauve","NULL","5c.","NULL","1700.00","850.00","S"
"France","NULL","NULL","The value “5” and “F”, being overprinted separately, may be found in a different shade to that of the rest of the stamp, and vary considerably in the clearness or otherwise of the printing. This latter circumstance has given rise to the theory that different types exist.[gap]","(Die eng Albert Barre)","1869","Nov","NULL","NULL","NULL","NULL","P 14×13½.","NULL","NULL","131 a.","NULL","131","NULL","a.","lilac-grey/greyish","“5” and “F” omitted","5f.","6","-0.02","132000.00","V"
"France","NULL","NULL","The value “5” and “F”, being overprinted separately, may be found in a different shade to that of the rest of the stamp, and vary considerably in the clearness or otherwise of the printing. This latter circumstance has given rise to the theory that different types exist.[gap]","(Die eng Albert Barre)","1869","Nov","NULL","NULL","NULL","NULL","P 14×13½.","NULL","NULL","131 b.","NULL","131","NULL","b.","lilac-grey/greyish","Double impression of background lines over “5”","5f.","6","14000.00","2000.00","V"
"France","NULL","NULL","The value “5” and “F”, being overprinted separately, may be found in a different shade to that of the rest of the stamp, and vary considerably in the clearness or otherwise of the printing. This latter circumstance has given rise to the theory that different types exist.[gap]","(Die eng Albert Barre)","1869","Nov","NULL","NULL","NULL","NULL","P 14×13½.","NULL","NULL","131","NULL","131","NULL","NULL","lilac-grey/greyish","NULL","5f.","6","9500.00","1300.00","S"
"France","NULL","NULL","The value “5” and “F”, being overprinted separately, may be found in a different shade to that of the rest of the stamp, and vary considerably in the clearness or otherwise of the printing. This latter circumstance has given rise to the theory that different types exist.[gap]","(Die eng Albert Barre)","1869","Nov","NULL","NULL","NULL","NULL","P 14×13½.","NULL","NULL","132","NULL","132","NULL","NULL","lilac/pale lilac","NULL","5f.","NULL","11000.00","1200.00","S"
"France","NULL","Prepared for use, but not issued. No. 112 surch as above, in blue.","NULL","NULL","1871","Sept","NULL","NULL","NULL","NULL","NULL","NULL","NULL","133","NULL","133","NULL","NULL","on 10c. bistre","NULL","10c.","5","3000.00","NULL","S"
"France","NULL","As 1862 issue.","NULL","NULL","1871","Dec","NULL","NULL","NULL","NULL","P 14×13½.","NULL","NULL","134","NULL","134","NULL","NULL","green/blue","NULL","5c.","3","3500.00","190.00","S"
"France","NULL","Issued in Paris during the Siege. From plates of 1849–52 issue.","See also Nos. 194/210.[gap]","NULL","1870","NULL","NULL","1871","NULL","NULL","P 14×13½.","NULL","NULL","135","NULL","135","NULL","NULL","bistre (11.10.70)","NULL","10c.","1","1200.00","140.00","S"
"France","NULL","Issued in Paris during the Siege. From plates of 1849–52 issue.","See also Nos. 194/210.[gap]","NULL","1870","NULL","NULL","1871","NULL","NULL","P 14×13½.","NULL","NULL","136","NULL","136","NULL","NULL","yellow-bistre (1871)","NULL","10c.","NULL","1000.00","100.00","S"
"France","NULL","Issued in Paris during the Siege. From plates of 1849–52 issue.","See also Nos. 194/210.[gap]","NULL","1870","NULL","NULL","1871","NULL","NULL","P 14×13½.","NULL","NULL","137","NULL","137","NULL","NULL","pale blue (11.10.70)","NULL","20c.","NULL","425.00","9.50","S"
"France","NULL","Issued in Paris during the Siege. From plates of 1849–52 issue.","See also Nos. 194/210.[gap]","NULL","1870","NULL","NULL","1871","NULL","NULL","P 14×13½.","NULL","NULL","138","NULL","138","NULL","NULL","deep blue (1871)","NULL","20c.","NULL","550.00","12.00","S"
"France","NULL","Issued in Paris during the Siege. From plates of 1849–52 issue.","See also Nos. 194/210.[gap]","NULL","1870","NULL","NULL","1871","NULL","NULL","P 14×13½.","NULL","NULL","139","NULL","139","NULL","NULL","blue/yellow (3.71)","NULL","20c.","NULL","700.00","24.00","S"
"France","NULL","Issued in Paris during the Siege. From plates of 1849–52 issue.","See also Nos. 194/210.[gap]","NULL","1870","NULL","NULL","1871","NULL","NULL","P 14×13½.","NULL","NULL","140","NULL","140","NULL","NULL","orange (18.10.70)","NULL","40c.","NULL","800.00","9.50","S"
"France","NULL","Issued in Paris during the Siege. From plates of 1849–52 issue.","See also Nos. 194/210.[gap]","NULL","1870","NULL","NULL","1871","NULL","NULL","P 14×13½.","NULL","NULL","141","NULL","141","NULL","NULL","orange-yellow","NULL","40c.","NULL","900.00","12.00","S"
"France","NULL","Issued in Paris during the Siege. From plates of 1849–52 issue.","See also Nos. 194/210.[gap]","NULL","1870","NULL","NULL","1871","NULL","NULL","P 14×13½.","NULL","NULL","142","NULL","142","NULL","NULL","pale vermilion","NULL","40c.","NULL","850.00","12.00","S"
"France","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","142a","NULL","142","a","NULL","orange","NULL","40c.","1","5000.00","250.00","S"
"France","NULL","NULL","The 10c. may be found bisected and used as 5c. (Sept. '71).[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","143","NULL","143","NULL","NULL","bistre","NULL","10c.","1","11000.00","400.00","S"
"France","NULL","NULL","The 10c. may be found bisected and used as 5c. (Sept. '71).[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","144","NULL","144","NULL","NULL","blue","NULL","20c.","NULL","6500.00","2500.00","S"
"France","NULL","NULL","The 10c. may be found bisected and used as 5c. (Sept. '71).[gap]","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","144a","NULL","144","a","NULL","blue/yellowish","NULL","20c.","NULL","7500.00","2750.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","145","NULL","145","NULL","NULL","olive-green/greenish (5.12.70)","NULL","1c.","7","225.00","225.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","146","NULL","146","NULL","NULL","deep olive-green/greenish (12.70)","NULL","1c.","NULL","250.00","225.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","147","NULL","147","NULL","NULL","bronze-green (1871)","NULL","1c.","NULL","200.00","190.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","148","NULL","148","NULL","NULL","deep olive-grn (worn impression)","NULL","1c.","NULL","275.00","250.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","149","NULL","149","NULL","NULL","deep chocolate (fine impressions) (A) (14.12.70)","NULL","2c.","NULL","2250.00","1900.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","149a","NULL","149","a","NULL","light choc (fine impressions) (A)","NULL","2c.","NULL","1200.00","1200.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","150","NULL","150","NULL","NULL","chestnut/cream (fine impressions) (A) (12.70)","NULL","2c.","NULL","1700.00","1300.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","151","NULL","151","NULL","NULL","reddish brown/yellowish (worn impressions on smooth paper) (B)","NULL","2c.","NULL","1200.00","1000.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","152","NULL","152","NULL","NULL","red-brown (coarse impressions) (B) (1.71)","NULL","2c.","NULL","350.00","325.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","153","NULL","153","NULL","NULL","Venetian red (coarse impressions) (B) (2.71)","NULL","2c.","NULL","1500.00","1100.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","154","NULL","154","NULL","NULL","grey (11.12.70)","NULL","4c.","NULL","450.00","400.00","S"
"France","NULL","Litho at Bordeaux.","Bordeaux was the seat of the French Government during the siege of Paris.[gap]The 1c., 2c., 10c. and 20c. (three types) of above issue occur in two or more different settings, which may be distinguished by slight differences in the details of the design, as well as, in most cases, by the shades. The differences are due to retouching on the small key-stones from which the transfers were made to the printing stones.[gap]In the case of the 2c., Nos. 149 and 150 (A) are distinguished from Nos. 151 to 153 (B) by the fact that in (B) the two pearls in the centre of the left-hand side of the inner circle, opposite the nose, are joined, while in (A) they are not.[gap]The 10c. and 40c. may be found bisected for use as 5c. and 20c. respectively, and the 80c. quartered and used as 20c. (Sept 1871).[gap]All values are known rouletted and pin-perforated.[gap]","(Drawn by L. Yon, except 20c., Type I, by M. M. Dambourgez. Litho M Augé-Delile, at Bordeaux)","1870","Nov","13","1871","NULL","NULL","Imperf.","NULL","NULL","155","NULL","155","NULL","NULL","lilac-grey","NULL","4c.","NULL","700.00","550.00","S"
